iata,name,latitude,longitude,start_station_id,start_station_name,Date
I42,Paoli Municipal,38.58338806,-86.46248778,113,"Gloucester Road (Central), South Kensington",2019-07-26
I43,James A Rhodes,38.98135194,-82.57785667,113,"Gloucester Road (Central), South Kensington",2017-04-01
I50,Stanton,37.85008167,-83.84575194,113,"Gloucester Road (Central), South Kensington",2018-03-04
I57,Pike County,39.16693333,-82.928175,113,"Gloucester Road (Central), South Kensington",2017-11-12
I63,Mt. Sterling Municipal,39.9875,-90.80416667,113,"Gloucester Road (Central), South Kensington",2020-01-30
I66,Clinton,39.50286111,-83.86305556,113,"Gloucester Road (Central), South Kensington",2019-06-03
I67,Cincinnati West,39.25894444,-84.77430556,113,"Gloucester Road (Central), South Kensington",2019-06-11
I68,Lebanon-Warren County,39.46217306,-84.25184722,113,"Gloucester Road (Central), South Kensington",2018-06-21
I69,Clermont County,39.07839722,-84.21020722,113,"Gloucester Road (Central), South Kensington",2019-04-05
I74,Grimes,40.12928306,-83.7548775,113,"Gloucester Road (Central), South Kensington",2017-02-13
I75,Osceola Municipal,41.05221889,-93.68966222,113,"Gloucester Road (Central), South Kensington",2020-05-19
I76,Peru Municipal,40.78631889,-86.14638306,113,"Gloucester Road (Central), South Kensington",2018-12-29
I78,Union County,40.22469444,-83.35161111,113,"Gloucester Road (Central), South Kensington",2016-12-30
I83,Salem Municipal,38.60200167,-86.13997889,113,"Gloucester Road (Central), South Kensington",2017-06-28
I86,Perry County,39.69159667,-82.19778583,113,"Gloucester Road (Central), South Kensington",2019-11-04
I88,Pontiac Municipal,40.92372222,-88.6255,113,"Gloucester Road (Central), South Kensington",2017-05-22
I93,Breckinridge County,37.78505944,-86.44192194,113,"Gloucester Road (Central), South Kensington",2017-06-24
I95,Hardin County,40.61072,-83.64359694,113,"Gloucester Road (Central), South Kensington",2017-08-26
IAD,Washington Dulles International,38.94453194,-77.45580972,113,"Gloucester Road (Central), South Kensington",2017-10-27
IAG,Niagara Falls Intl,43.10725861,-78.94538139,113,"Gloucester Road (Central), South Kensington",2017-12-20
IAH,George Bush Intercontinental,29.98047222,-95.33972222,113,"Gloucester Road (Central), South Kensington",2018-03-16
IAN,Bob Baker Memorial,66.97937611,-160.4358597,113,"Gloucester Road (Central), South Kensington",2018-06-10
IBM,Robert E. Arraj,41.18805556,-103.6773889,113,"Gloucester Road (Central), South Kensington",2018-07-08
ICL,Schenck,40.72178361,-95.02642667,113,"Gloucester Road (Central), South Kensington",2020-02-26
ICT,Wichita Mid-Continent,37.64995889,-97.43304583,113,"Gloucester Road (Central), South Kensington",2017-06-21
IDA,Idaho Falls Regional,43.51455556,-112.0701667,113,"Gloucester Road (Central), South Kensington",2018-04-10
IDI,Indiana Cty/Jimmy Stewart,40.63222222,-79.10552778,113,"Gloucester Road (Central), South Kensington",2017-09-14
IDL,Indianola Municipal,33.48574611,-90.67887611,113,"Gloucester Road (Central), South Kensington",2017-10-13
IDP,Independence Municipal,37.15837222,-95.77838333,113,"Gloucester Road (Central), South Kensington",2019-05-22
IEM,Whittier,60.7772125,-148.7215775,113,"Gloucester Road (Central), South Kensington",2019-06-22
IEN,Pine Ridge,43.02257694,-102.5110728,113,"Gloucester Road (Central), South Kensington",2020-01-19
IER,Natchitoches Municipal,31.73572,-93.09913639,113,"Gloucester Road (Central), South Kensington",2020-06-26
IFA,Iowa Falls Municipal,42.47078639,-93.26995361,113,"Gloucester Road (Central), South Kensington",2020-07-13
IFP,Laughlin/Bullhead International,35.15738889,-114.5595278,113,"Gloucester Road (Central), South Kensington",2018-03-07
IGG,Igiugig,59.32373528,-155.9032733,113,"Gloucester Road (Central), South Kensington",2018-05-07
IGM,Kingman,35.25947222,-113.9380556,113,"Gloucester Road (Central), South Kensington",2018-05-07
IGQ,Lansing Municipal,41.53988889,-87.53216667,113,"Gloucester Road (Central), South Kensington",2020-05-17
IGT,Nightmute,60.47032722,-164.6856414,113,"Gloucester Road (Central), South Kensington",2017-10-31
IIB,Independence Municipal,42.45359833,-91.94761833,113,"Gloucester Road (Central), South Kensington",2017-11-23
IIK,Kipnuk,59.93295111,-164.0305131,113,"Gloucester Road (Central), South Kensington",2018-03-20
IIY,Washington-Wilkes County,33.77987528,-82.81661639,113,"Gloucester Road (Central), South Kensington",2020-02-17
IJD,Windham,41.74404028,-72.18023583,113,"Gloucester Road (Central), South Kensington",2017-05-25
IJX,Jacksonville Municipal,39.77429694,-90.23856583,113,"Gloucester Road (Central), South Kensington",2018-02-15
IKK,Greater Kankakee,41.07140417,-87.84626861,113,"Gloucester Road (Central), South Kensington",2018-07-23
IKV,Ankeny Regional,41.69128556,-93.56630333,113,"Gloucester Road (Central), South Kensington",2020-02-18
ILE,Killeen Municipal,31.08583333,-97.6865,113,"Gloucester Road (Central), South Kensington",2018-09-22
ILG,New Castle County,39.67872222,-75.60652778,113,"Gloucester Road (Central), South Kensington",2020-06-28
ILI,Iliamna,59.75380028,-154.9109597,113,"Gloucester Road (Central), South Kensington",2017-06-14
ILM,Wilmington International,34.27061111,-77.90255556,113,"Gloucester Road (Central), South Kensington",2018-10-31
IML,Imperial Municipal,40.50930556,-101.6205278,113,"Gloucester Road (Central), South Kensington",2019-10-03
IMM,Immokalee,26.43316667,-81.40102778,113,"Gloucester Road (Central), South Kensington",2020-08-31
IMS,Madison Municipal,38.75888889,-85.46552778,113,"Gloucester Road (Central), South Kensington",2019-10-27
IMT,Ford,45.81835417,-88.1145425,113,"Gloucester Road (Central), South Kensington",2018-05-26
IN03,Indianapolis Downtown,39.76587639,-86.148875,113,"Gloucester Road (Central), South Kensington",2018-05-22
IND,Indianapolis International,39.71732917,-86.29438417,113,"Gloucester Road (Central), South Kensington",2018-01-19
INK,Winkler County,31.77962833,-103.2013619,113,"Gloucester Road (Central), South Kensington",2019-09-05
INL,Falls International,48.56618722,-93.40306667,113,"Gloucester Road (Central), South Kensington",2018-04-15
INT,Smith Reynolds,36.13372222,-80.222,113,"Gloucester Road (Central), South Kensington",2020-05-25
INW,Winslow-Lindbergh Regional,35.02191667,-110.7225278,113,"Gloucester Road (Central), South Kensington",2020-07-04
IOB,Mt Sterling-Montgomery County,38.05813889,-83.97958333,113,"Gloucester Road (Central), South Kensington",2018-03-27
IOW,Iowa City Municipal,41.63924389,-91.54650333,113,"Gloucester Road (Central), South Kensington",2020-05-04
IPJ,Lincoln County,35.48332889,-81.16125833,113,"Gloucester Road (Central), South Kensington",2019-05-07
IPL,Imperial County,32.83422028,-115.5787456,113,"Gloucester Road (Central), South Kensington",2020-02-21
IPT,Williamsport-Lycoming Cty,41.24183583,-76.92109556,113,"Gloucester Road (Central), South Kensington",2018-07-05
IRK,Kirksville Regional,40.09364444,-92.54496917,113,"Gloucester Road (Central), South Kensington",2017-06-30
IRS,Kirsch Municipal,41.8128725,-85.43906111,113,"Gloucester Road (Central), South Kensington",2019-07-01
ISM,Kissimmee Municipal,28.28980556,-81.43708333,113,"Gloucester Road (Central), South Kensington",2017-11-20
ISN,Sloulin Field International,48.17793861,-103.6423467,113,"Gloucester Road (Central), South Kensington",2019-10-20
ISO,Kinston Regional Jetport At Stallin,35.32807944,-77.61552611,113,"Gloucester Road (Central), South Kensington",2019-07-08
ISP,Long Island - MacArthur,40.7952425,-73.10021194,113,"Gloucester Road (Central), South Kensington",2017-06-27
ISQ,Schoolcraft County,45.97464056,-86.17183056,113,"Gloucester Road (Central), South Kensington",2019-01-22
ISW,Alexander,44.36033833,-89.83897056,113,"Gloucester Road (Central), South Kensington",2017-10-31
ISZ,Cincinnati-Blue Ash,39.24669444,-84.38897222,113,"Gloucester Road (Central), South Kensington",2019-10-05
ITH,Tompkins Cty,42.49102778,-76.45844444,113,"Gloucester Road (Central), South Kensington",2017-01-17
ITO,Hilo International,19.72026306,-155.0484703,113,"Gloucester Road (Central), South Kensington",2018-07-12
ITR,Kit Carson County,39.2425,-102.2853889,113,"Gloucester Road (Central), South Kensington",2020-08-11
IWA,Williams Gateway,33.30783333,-111.6554722,113,"Gloucester Road (Central), South Kensington",2020-03-19
IWD,Gogebic County,46.52747472,-90.13139667,113,"Gloucester Road (Central), South Kensington",2019-04-07
IWH,Wabash Municipal,40.76195972,-85.79873417,113,"Gloucester Road (Central), South Kensington",2017-03-18
IWI,Wiscasset,43.96141667,-69.71255556,113,"Gloucester Road (Central), South Kensington",2019-08-04
IWK,Wales,65.62394028,-168.0991719,113,"Gloucester Road (Central), South Kensington",2020-06-07
IWS,West Houston,29.81819444,-95.67261111,113,"Gloucester Road (Central), South Kensington",2018-05-11
IXD,New Century Aircenter,38.83090472,-94.89030333,113,"Gloucester Road (Central), South Kensington",2019-04-28
IYK,Inyokern,35.65884306,-117.8295122,113,"Gloucester Road (Central), South Kensington",2019-09-10
IYS,Wasilla,61.57196083,-149.5405556,113,"Gloucester Road (Central), South Kensington",2017-03-31
IZA,Santa Ynez,34.60682028,-120.0755617,113,"Gloucester Road (Central), South Kensington",2018-08-05
IZG,Eastern Slopes Regional,43.99114472,-70.94787444,113,"Gloucester Road (Central), South Kensington",2019-10-15
JAC,Jackson Hole,43.60732417,-110.7377389,113,"Gloucester Road (Central), South Kensington",2017-02-20
JAN,Jackson International,32.31116667,-90.07588889,113,"Gloucester Road (Central), South Kensington",2019-02-03
JAS,Jasper County -Bell,30.89058333,-94.03483333,113,"Gloucester Road (Central), South Kensington",2019-09-14
JAU,Campbell County,36.33457556,-84.16234472,113,"Gloucester Road (Central), South Kensington",2017-03-30
JAX,Jacksonville International,30.49405556,-81.68786111,113,"Gloucester Road (Central), South Kensington",2020-07-16
JBR,Jonesboro Municipal,35.83186111,-90.64616667,113,"Gloucester Road (Central), South Kensington",2017-06-13
JCT,Kimble County,30.51126,-99.76345528,113,"Gloucester Road (Central), South Kensington",2017-06-10
JDN,Jordan,47.33333417,-106.9339564,113,"Gloucester Road (Central), South Kensington",2018-11-13
JEF,Jefferson City Memorial,38.59117917,-92.15614389,113,"Gloucester Road (Central), South Kensington",2019-04-21
JER,Jerome County,42.72663639,-114.4571506,113,"Gloucester Road (Central), South Kensington",2019-08-11
JES,Jesup-Wayne County,31.55408333,-81.88344444,113,"Gloucester Road (Central), South Kensington",2018-03-08
JFK,John F Kennedy Intl,40.63975111,-73.77892556,113,"Gloucester Road (Central), South Kensington",2018-06-25
JFX,Walker County,33.90199528,-87.31416639,113,"Gloucester Road (Central), South Kensington",2020-08-22
JHM,Kapalua,20.96293639,-156.6730317,113,"Gloucester Road (Central), South Kensington",2020-05-29
JHW,Chautauqua Cty,42.15336861,-79.258035,113,"Gloucester Road (Central), South Kensington",2018-10-22
JKA,Jack Edwards,30.28951667,-87.67371472,113,"Gloucester Road (Central), South Kensington",2017-06-13
JKJ,Moorhead Municipal,46.83919194,-96.66313028,113,"Gloucester Road (Central), South Kensington",2017-06-24
JKL,Julian Carroll,37.59386111,-83.31725,113,"Gloucester Road (Central), South Kensington",2019-11-18
JLN,Joplin Regional,37.15181361,-94.49826833,113,"Gloucester Road (Central), South Kensington",2018-04-18
JMR,Mora Municipal,45.88609722,-93.27177833,113,"Gloucester Road (Central), South Kensington",2020-01-09
JMS,Jamestown Municipal,46.92971944,-98.67819528,113,"Gloucester Road (Central), South Kensington",2020-01-17
JNU,Juneau International,58.35496194,-134.5762764,113,"Gloucester Road (Central), South Kensington",2017-01-09
JNX,Johnston County,35.54094139,-78.39032944,113,"Gloucester Road (Central), South Kensington",2020-05-07
JOT,Joliet Park District,41.51805833,-88.17525583,113,"Gloucester Road (Central), South Kensington",2019-08-18
JQF,Concord Regional,35.38520694,-80.70971389,113,"Gloucester Road (Central), South Kensington",2020-05-23
JRA,Port Authority-W 30th St Midtown Heliport,40.75454583,-74.00708389,113,"Gloucester Road (Central), South Kensington",2019-07-28
JRB,Downtown Manhattan/Wall St. Heliport,40.70121361,-74.00902833,113,"Gloucester Road (Central), South Kensington",2017-01-09
JRF,Kalaeloa (John Rodgers),21.30735389,-158.0703017,113,"Gloucester Road (Central), South Kensington",2017-07-15
JSO,Jacksonville-Cherokee County,31.86933667,-95.21739028,113,"Gloucester Road (Central), South Kensington",2017-04-09
JST,Johnstown-Cambria Cty,40.31611111,-78.83394444,113,"Gloucester Road (Central), South Kensington",2018-03-14
JVL,Rock County,42.61958222,-89.04034028,113,"Gloucester Road (Central), South Kensington",2020-08-29
JVY,Clark County,38.36562278,-85.73829639,113,"Gloucester Road (Central), South Kensington",2017-05-11
JWG,Watonga,35.86469444,-98.42075,113,"Gloucester Road (Central), South Kensington",2018-07-19
JWN,John C. Tune,36.18236194,-86.88672278,113,"Gloucester Road (Central), South Kensington",2020-04-25
JXN,Jackson County Reynolds,42.25978556,-84.45940361,113,"Gloucester Road (Central), South Kensington",2020-02-04
JYG,St James Municipal,43.98631833,-94.55793722,113,"Gloucester Road (Central), South Kensington",2019-10-10
JYL,Plantation Airpark,32.64544861,-81.59649722,113,"Gloucester Road (Central), South Kensington",2019-05-09
JYM,Hillsdale Municipal,41.92126083,-84.5857625,113,"Gloucester Road (Central), South Kensington",2017-08-15
JYO,Leesburg Executive,39.07797222,-77.5575,113,"Gloucester Road (Central), South Kensington",2018-03-02
JYR,Municipal,40.89675,-97.62277778,113,"Gloucester Road (Central), South Kensington",2018-08-05
JZI,Charleston Executive,32.70086111,-80.00291667,113,"Gloucester Road (Central), South Kensington",2020-05-18
JZP,Pickens County,34.45147972,-84.45659278,113,"Gloucester Road (Central), South Kensington",2020-07-31
JZZ,Koliganek,59.72664194,-157.2594722,113,"Gloucester Road (Central), South Kensington",2017-04-30
K01,Farington,40.38750167,-95.78916167,113,"Gloucester Road (Central), South Kensington",2017-06-11
K02,Perryville Municipal,37.86866667,-89.86213889,113,"Gloucester Road (Central), South Kensington",2019-09-08
K06,Greater Beardstown,39.97338139,-90.40373556,113,"Gloucester Road (Central), South Kensington",2020-04-19
K09,Piseco Muni,43.45340222,-74.51765083,113,"Gloucester Road (Central), South Kensington",2020-05-01
K15,Linn Creek-Grand Glaize Memorial,38.11045,-92.68054583,113,"Gloucester Road (Central), South Kensington",2020-05-02
K20,Wendell H. Ford,37.38783833,-83.26205889,113,"Gloucester Road (Central), South Kensington",2020-08-26
K22,Big Sandy Regional,37.75102778,-82.63669444,113,"Gloucester Road (Central), South Kensington",2017-11-03
K24,Russell County,37.00888889,-85.10277778,113,"Gloucester Road (Central), South Kensington",2020-07-12
K29,Council,64.89788278,-163.7034472,113,"Gloucester Road (Central), South Kensington",2017-05-30
K33,Salem Memorial,37.61523333,-91.60444167,113,"Gloucester Road (Central), South Kensington",2019-10-05
K34,Municipal,38.80708333,-94.95602778,113,"Gloucester Road (Central), South Kensington",2017-10-21
K39,St Clair Memorial,38.37594333,-90.97073944,113,"Gloucester Road (Central), South Kensington",2020-01-30
K46,Blair Municipal,41.41805139,-96.1136275,113,"Gloucester Road (Central), South Kensington",2020-07-23
K54,Teller,65.24089806,-166.3360067,113,"Gloucester Road (Central), South Kensington",2019-03-23
K57,Gould Peterson Municipal,40.44583139,-95.36275806,113,"Gloucester Road (Central), South Kensington",2020-08-29
K59,Amelia Earhart,39.57052472,-95.18033139,113,"Gloucester Road (Central), South Kensington",2018-04-06
K61,Moritz Memorial,39.47115222,-98.12878389,113,"Gloucester Road (Central), South Kensington",2020-07-31
K62,Falmouth Pendleton County,38.70423611,-84.39160417,113,"Gloucester Road (Central), South Kensington",2017-10-12
K67,Oswego Municipal,37.15978667,-95.04246222,113,"Gloucester Road (Central), South Kensington",2018-11-15
K68,Garnett Municipal,38.27918833,-95.21691833,113,"Gloucester Road (Central), South Kensington",2017-02-01
K78,Abilene Municipal,38.90405583,-97.23585389,113,"Gloucester Road (Central), South Kensington",2017-04-01
K81,Miami County,38.53751389,-94.92524194,113,"Gloucester Road (Central), South Kensington",2020-06-29
K82,Smith Center Municipal,39.76112278,-98.79343639,113,"Gloucester Road (Central), South Kensington",2017-09-04
K83,Sabetha Municipal,39.90416667,-95.7794325,113,"Gloucester Road (Central), South Kensington",2017-07-07
K88,Allen County,37.87008333,-95.38638889,113,"Gloucester Road (Central), South Kensington",2018-07-23
K89,Macon-Fower Memorial,39.72870694,-92.464455,113,"Gloucester Road (Central), South Kensington",2017-03-28
K96,Tuscola,39.78086528,-88.30616,113,"Gloucester Road (Central), South Kensington",2019-04-02
KAE,Kake SPB,56.97299639,-133.9456147,113,"Gloucester Road (Central), South Kensington",2019-09-27
KAL,Kaltag,64.32571917,-158.7441475,113,"Gloucester Road (Central), South Kensington",2020-08-07
KCC,Coffman Cove SPB,56.00324444,-132.8419689,113,"Gloucester Road (Central), South Kensington",2018-08-28
KCL,Chignik Lagoon,56.31116306,-158.5359264,113,"Gloucester Road (Central), South Kensington",2020-02-19
KEB,English Bay,59.35214833,-151.9251558,113,"Gloucester Road (Central), South Kensington",2018-12-26
KEK,Ekwok,59.35399444,-157.4744092,113,"Gloucester Road (Central), South Kensington",2020-01-30
KFP,False Pass,54.84744583,-163.4103222,113,"Gloucester Road (Central), South Kensington",2018-08-07
KGX,Grayling,62.89456056,-160.0649042,113,"Gloucester Road (Central), South Kensington",2018-12-04
KIB,Ivanof Bay SPB,55.89753333,-159.4886689,113,"Gloucester Road (Central), South Kensington",2019-01-24
KIC,Mesa Del Rey,36.22802139,-121.1218614,113,"Gloucester Road (Central), South Kensington",2018-12-25
KKA,Koyuk,64.93404056,-161.158145,113,"Gloucester Road (Central), South Kensington",2019-08-12
KKB,Kitoi Bay SPB,58.19094611,-152.3704875,113,"Gloucester Road (Central), South Kensington",2019-06-11
KLG,Kalskag,61.53627389,-160.3413306,113,"Gloucester Road (Central), South Kensington",2017-01-17
KLL,Levelock,59.11816472,-156.8652169,113,"Gloucester Road (Central), South Kensington",2020-06-16
KLS,Kelso-Longview,46.118,-122.8983889,113,"Gloucester Road (Central), South Kensington",2018-06-06
KNB,Kanab Muni,37.01110583,-112.5311936,113,"Gloucester Road (Central), South Kensington",2017-06-08
KNW,Stuyahok,59.44955333,-157.3271908,113,"Gloucester Road (Central), South Kensington",2017-11-10
KOA,Kona International At Keahole,19.73876583,-156.0456314,113,"Gloucester Road (Central), South Kensington",2020-06-30
KPB,Point Baker SPB,56.35185972,-133.6225864,113,"Gloucester Road (Central), South Kensington",2017-01-29
KPH,Pauloff Harbor SPB,54.45912028,-162.6936406,113,"Gloucester Road (Central), South Kensington",2017-08-05
KQA,Akutan SPB,54.13246694,-165.7853111,113,"Gloucester Road (Central), South Kensington",2018-04-04
KSM,St. Mary's,62.06048639,-163.3021108,113,"Gloucester Road (Central), South Kensington",2020-05-09
KTB,Thorne Bay,55.68796194,-132.5366758,113,"Gloucester Road (Central), South Kensington",2019-07-12
KTN,Ketchikan International,55.35556861,-131.71374,113,"Gloucester Road (Central), South Kensington",2020-07-05
KTS,Brevig Mission,65.33136111,-166.4631667,113,"Gloucester Road (Central), South Kensington",2018-04-14
KVC,King Cove,55.1163475,-162.2662272,113,"Gloucester Road (Central), South Kensington",2018-01-26
KVL,Kivalina,67.73125333,-164.5518019,113,"Gloucester Road (Central), South Kensington",2019-04-21
KWT,Kwethluk,60.80425194,-161.44535,113,"Gloucester Road (Central), South Kensington",2019-07-21
KXA,Kasaan SPB,55.53741389,-132.3975144,113,"Gloucester Road (Central), South Kensington",2018-07-20
KYK,Karluk,57.56706389,-154.4503714,113,"Gloucester Road (Central), South Kensington",2019-03-27
KYU,Koyukuk,64.87714278,-157.7158358,782,"Halford Road, West Kensington",2017-01-14
L04,Holtville,32.84032361,-115.2674806,782,"Halford Road, West Kensington",2020-06-05
L05,Kern Valley,35.72828472,-118.4198069,782,"Halford Road, West Kensington",2019-03-20
L06,Furnace Creek,36.46383694,-116.8814425,782,"Halford Road, West Kensington",2019-06-06
L08,Borrego Valley,33.25902778,-116.3209722,782,"Halford Road, West Kensington",2019-02-28
L12,Redlands Municipal,34.08526167,-117.1463789,782,"Halford Road, West Kensington",2019-08-16
L15,Henderson,35.97636444,-115.1327708,782,"Halford Road, West Kensington",2019-04-14
L17,Taft-Kern County,35.14107806,-119.4412294,782,"Halford Road, West Kensington",2018-06-03
L18,Fallbrook Community Airpark,33.35419806,-117.2508686,782,"Halford Road, West Kensington",2020-08-30
L19,Wasco-Kern County,35.61967889,-119.3537242,782,"Halford Road, West Kensington",2020-05-23
L26,Hesperia,34.37722333,-117.3158783,782,"Halford Road, West Kensington",2019-08-16
L31,Greater St. Tammany Parish,30.44505417,-89.98887889,782,"Halford Road, West Kensington",2020-03-01
L35,Big Bear City,34.26361944,-116.854475,782,"Halford Road, West Kensington",2019-05-05
L38,Louisiana Regional,30.17135306,-90.94039583,782,"Halford Road, West Kensington",2020-06-28
L39,Leesville,31.16819444,-93.34245833,782,"Halford Road, West Kensington",2018-05-01
L42,Allen Parish,30.75016667,-92.68847222,782,"Halford Road, West Kensington",2017-06-19
L45,Bakersfield Municipal,35.32483333,-118.9958333,782,"Halford Road, West Kensington",2018-06-15
L49,South Lafourche,29.44482222,-90.26111667,782,"Halford Road, West Kensington",2017-01-30
L52,Oceano County,35.10136472,-120.6221153,782,"Halford Road, West Kensington",2017-04-02
L67,Rialto Municipal,34.12934361,-117.4016303,782,"Halford Road, West Kensington",2017-06-20
L70,Agua Dulce Airpark,34.50415889,-118.3128561,782,"Halford Road, West Kensington",2017-10-07
L71,California City Municipal,35.15125306,-118.0166667,782,"Halford Road, West Kensington",2018-02-07
L72,Trona,35.81245333,-117.3272783,782,"Halford Road, West Kensington",2018-04-12
L75,Southland,30.13138889,-93.37611111,782,"Halford Road, West Kensington",2018-05-30
L83,Thibodaux Municipal,29.74779194,-90.83289889,782,"Halford Road, West Kensington",2019-03-22
L84,Lost Hills-Kern County,35.62357083,-119.6862383,782,"Halford Road, West Kensington",2019-08-05
L92,Alamo Landing,37.36246083,-115.1944622,782,"Halford Road, West Kensington",2020-05-24
LAA,Lamar Muni,38.06969444,-102.6885,782,"Halford Road, West Kensington",2018-09-01
LAF,Purdue University,40.41231694,-86.93689889,782,"Halford Road, West Kensington",2020-04-11
LAL,Lakeland Linder Regional,27.98891667,-82.01855556,782,"Halford Road, West Kensington",2017-04-06
LAM,Los Alamos,35.87980194,-106.2694153,782,"Halford Road, West Kensington",2019-07-17
LAN,Capital City,42.7787,-84.58735806,782,"Halford Road, West Kensington",2017-04-09
LAR,Laramie Regional,41.31205,-105.6749864,782,"Halford Road, West Kensington",2017-06-10
LAS,McCarran International,36.08036111,-115.1523333,782,"Halford Road, West Kensington",2017-07-20
LAW,Lawton-Ft Sill Regional,34.56771444,-98.41663667,782,"Halford Road, West Kensington",2018-08-17
LAX,Los Angeles International,33.94253611,-118.4080744,782,"Halford Road, West Kensington",2019-12-05
LBB,Lubbock International,33.66363889,-101.8227778,782,"Halford Road, West Kensington",2017-03-04
LBE,Arnold Palmer Regional,40.27594,-79.40479722,782,"Halford Road, West Kensington",2019-05-05
LBF,North Platte Regional,41.12621194,-100.6836542,782,"Halford Road, West Kensington",2019-09-16
LBL,Liberal Municipal,37.04420944,-100.9598611,782,"Halford Road, West Kensington",2020-08-28
LBO,Floyd W Jones Lebanon,37.64718056,-92.65375778,782,"Halford Road, West Kensington",2020-07-22
LBT,Lumberton Municipal,34.60991667,-79.05944444,782,"Halford Road, West Kensington",2017-09-12
LBX,Brazoria County,29.10863889,-95.46208056,782,"Halford Road, West Kensington",2018-07-15
LCG,Wayne Municipal,42.24188889,-96.98141667,782,"Halford Road, West Kensington",2018-10-23
LCH,Lake Charles Regional,30.1260975,-93.22340361,782,"Halford Road, West Kensington",2020-06-08
LCI,Laconia Municipal,43.57272806,-71.41890028,782,"Halford Road, West Kensington",2018-03-09
LCK,Rickenbacker International,39.81375917,-82.92786472,782,"Halford Road, West Kensington",2018-06-02
LCQ,Lake City Municipal,30.18205556,-82.57686111,782,"Halford Road, West Kensington",2018-08-31
LDJ,Linden,40.61744722,-74.24459417,782,"Halford Road, West Kensington",2019-07-21
LDM,Mason County,43.96253278,-86.40791528,782,"Halford Road, West Kensington",2017-10-10
LEB,Lebanon Municipal,43.62637222,-72.30426722,782,"Halford Road, West Kensington",2020-07-14
LEE,Leesburg Regional,28.82274417,-81.80900722,782,"Halford Road, West Kensington",2020-08-14
LEM,Lemmon Municipal,45.91869722,-102.1061778,782,"Halford Road, West Kensington",2018-10-29
LEW,Auburn-Lewiston Municipal,44.04847278,-70.2835075,782,"Halford Road, West Kensington",2019-03-14
LEX,Blue Grass,38.03697222,-84.60538889,782,"Halford Road, West Kensington",2017-07-13
LFK,Lufkin-Angelina County,31.23401389,-94.75,782,"Halford Road, West Kensington",2017-09-11
LFT,Lafayette Regional,30.20527972,-91.987655,782,"Halford Road, West Kensington",2017-11-15
LGA,LaGuardia,40.77724306,-73.87260917,782,"Halford Road, West Kensington",2018-07-28
LGB,Long Beach (Daugherty),33.81772222,-118.1516111,782,"Halford Road, West Kensington",2018-09-12
LGC,LaGrange-Callaway,33.00884694,-85.07260556,782,"Halford Road, West Kensington",2019-02-25
LGD,La Grande/Union County,45.29020944,-118.0071108,782,"Halford Road, West Kensington",2019-06-21
LGU,Logan-Cache,41.78773083,-111.8526822,782,"Halford Road, West Kensington",2019-08-19
LHD,Lake Hood SPB,61.18000361,-149.9719322,782,"Halford Road, West Kensington",2019-09-18
LHM,Lincoln Regional,38.90916111,-121.3513361,782,"Halford Road, West Kensington",2019-10-08
LHQ,Fairfield County,39.75564722,-82.65711,782,"Halford Road, West Kensington",2019-11-13
LHV,Wm T Piper Memorial,41.13618028,-77.42053556,782,"Halford Road, West Kensington",2020-01-06
LHX,La Junta Muni,38.05134111,-103.5106908,782,"Halford Road, West Kensington",2020-08-10
LHZ,Franklin County,36.02334528,-78.33027139,782,"Halford Road, West Kensington",2019-05-18
LIC,Limon Municipal,39.272765,-103.6663392,782,"Halford Road, West Kensington",2019-08-28
LIH,Lihue,21.97598306,-159.3389581,782,"Halford Road, West Kensington",2019-10-29
LIT,Adams,34.72939611,-92.22424556,782,"Halford Road, West Kensington",2017-02-19
LJF,Litchfield Municipal,45.09712889,-94.50726833,782,"Halford Road, West Kensington",2017-08-19
LKP,Lake Placid,44.26447361,-73.96186639,782,"Halford Road, West Kensington",2017-09-10
LKR,Lancaster County,34.72291667,-80.85458333,782,"Halford Road, West Kensington",2017-09-24
LKU,Louisa County / Freeman,38.00983333,-77.97013889,782,"Halford Road, West Kensington",2019-04-11
LKV,Lake County,42.16111111,-120.3990703,782,"Halford Road, West Kensington",2019-11-13
LLJ,Challis,44.52297806,-114.2175642,782,"Halford Road, West Kensington",2019-11-30
LLQ,Monticello Municipal,33.6385525,-91.75101833,782,"Halford Road, West Kensington",2018-08-14
LLU,Lamar Municipal,37.4894925,-94.31150444,782,"Halford Road, West Kensington",2020-03-01
LMS,Louisville-Winston County,33.14620944,-89.06247917,782,"Halford Road, West Kensington",2020-08-20
LMT,Klamath Falls International,42.15614361,-121.7332081,782,"Halford Road, West Kensington",2018-01-29
LNA,Palm Beach County Park,26.593,-80.08505556,782,"Halford Road, West Kensington",2018-08-01
LNC,Lancaster,32.57919111,-96.71905111,782,"Halford Road, West Kensington",2017-03-04
LND,Hunt,42.81523611,-108.7298392,782,"Halford Road, West Kensington",2018-02-08
LNK,Lincoln Municipal,40.85097222,-96.75925,782,"Halford Road, West Kensington",2019-03-15
LNL,Kings Land O' Lakes,46.15387722,-89.21194417,782,"Halford Road, West Kensington",2017-04-28
LNN,Lost Nation,41.68391667,-81.39030556,782,"Halford Road, West Kensington",2018-03-12
LNP,Lonesome Pine,36.98743194,-82.53017361,782,"Halford Road, West Kensington",2018-05-05
LNS,Lancaster,40.12171528,-76.29609778,782,"Halford Road, West Kensington",2018-07-30
LNY,Lanai,20.78561111,-156.9514181,782,"Halford Road, West Kensington",2017-03-17
